Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000224342.jpg, 27, 4, 1, 1.359 s
000000224342.jpg, 27, 4, 2, 1.327 s
000000224342.jpg, 27, 4, 3, 1.575 s
000000224342.jpg, 27, 5, 0, 1.592 s
000000224342.jpg, 27, 5, 1, 1.127 s
000000224342.jpg, 27, 5, 2, 0.087 s
000000224342.jpg, 27, 5, 2, 1.304 s
000000224342.jpg, 27, 5, 3, 1.471 s
000000224342.jpg, 27, 5, 4, 5.143 s
'000000224342.jpg', 53.232
000000231512.jpg, 28, 1, 0, 35.434 s
000000231512.jpg, 28, 2, 0, 14.208 s
000000231512.jpg, 28, 2, 1, 4.384 s
000000231512.jpg, 28, 3, 0, 1.752 s
000000231512.jpg, 28, 3, 1, 1.032 s
000000231512.jpg, 28, 3, 2, 2.495 s
000000231512.jpg, 28, 4, 0, 1.223 s
000000231512.jpg, 28, 4, 1, 2.600 s
000000231512.jpg, 28, 4, 2, 3.831 s
000000231512.jpg, 28, 4, 3, 6.072 s
000000231512.jpg, 28, 5, 0, 1.567 s
000000231512.jpg, 28, 5, 1, 3.895 s
000000231512.jpg, 28, 5, 2, 1.480 s
000000231512.jpg, 28, 5, 3, 1.735 s
000000231512.jpg, 28, 5, 4, 3.104 s
'000000231512.jpg', 90.099
000000255610.jpg, 29, 1, 0, 9.732 s
000000255610.jpg, 29, 2, 0, 1.048 s
000000255610.jpg, 29, 2, 1, 5.640 s
000000255610.jpg, 29, 3, 1, 2.576 s
000000255610.jpg, 29, 3, 0, 2.688 s
000000255610.jpg, 29, 3, 2, 3.064 s
000000255610.jpg, 29, 4, 0, 1.975 s
000000255610.jpg, 29, 4, 1, 1.951 s
000000255610.jpg, 29, 4, 2, 1.895 s
000000255610.jpg, 29, 4, 3, 3.079 s
000000255610.jpg, 29, 4, 3, 3.167 s
000000255610.jpg, 29, 5, 0, 1.351 s
000000255610.jpg, 29, 5, 1, 2.295 s
000000255610.jpg, 29, 5, 2, 1.431 s
000000255610.jpg, 29, 5, 3, 2.191 s
000000255610.jpg, 29, 5, 4, 0.095 s
000000255610.jpg, 29, 5, 4, 2.416 s
'000000255610.jpg', 55.084
000000260963.jpg, 30, 1, 0, 15.455 s
000000260963.jpg, 30, 2, 0, 3.168 s
000000260963.jpg, 30, 2, 1, 4.519 s
000000260963.jpg, 30, 3, 0, 1.679 s
000000260963.jpg, 30, 3, 1, 1.335 s
000000260963.jpg, 30, 3, 2, 4.159 s
000000260963.jpg, 30, 4, 0, 1.175 s
000000260963.jpg, 30, 4, 1, 1.391 s
000000260963.jpg, 30, 4, 2, 3.447 s
000000260963.jpg, 30, 4, 3, 7.727 s
