Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000172778.jpg, 19, 5, 4, 20.367 s
'000000172778.jpg', 105.032
000000178020.jpg, 20, 1, 0, 41.380 s
000000178020.jpg, 20, 2, 0, 1.363 s
000000178020.jpg, 20, 2, 1, 3.303 s
000000178020.jpg, 20, 3, 0, 2.076 s
000000178020.jpg, 20, 3, 1, 2.871 s
000000178020.jpg, 20, 3, 2, 12.951 s
000000178020.jpg, 20, 4, 0, 3.474 s
000000178020.jpg, 20, 4, 1, 1.608 s
000000178020.jpg, 20, 4, 2, 2.727 s
000000178020.jpg, 20, 4, 3, 3.367 s
000000178020.jpg, 20, 5, 0, 2.083 s
000000178020.jpg, 20, 5, 1, 2.879 s
000000178020.jpg, 20, 5, 2, 5.863 s
000000178020.jpg, 20, 5, 3, 3.735 s
000000178020.jpg, 20, 5, 4, 8.263 s
'000000178020.jpg', 101.400
000000190647.jpg, 21, 1, 0, 61.308 s
000000190647.jpg, 21, 2, 0, 1.259 s
000000190647.jpg, 21, 2, 1, 8.735 s
000000190647.jpg, 21, 3, 0, 1.715 s
000000190647.jpg, 21, 3, 1, 2.382 s
000000190647.jpg, 21, 3, 2, 9.280 s
000000190647.jpg, 21, 4, 0, 1.572 s
000000190647.jpg, 21, 4, 1, 3.599 s
000000190647.jpg, 21, 4, 2, 1.766 s
000000190647.jpg, 21, 4, 3, 8.512 s
000000190647.jpg, 21, 5, 0, 1.355 s
000000190647.jpg, 21, 5, 1, 3.272 s
000000190647.jpg, 21, 5, 2, 4.518 s
000000190647.jpg, 21, 5, 3, 2.030 s
000000190647.jpg, 21, 5, 4, 20.264 s
'000000190647.jpg', 135.768
000000191450.jpg, 22, 1, 0, 10.630 s
000000191450.jpg, 22, 2, 0, 6.763 s
000000191450.jpg, 22, 2, 1, 3.855 s
000000191450.jpg, 22, 3, 0, 2.547 s
000000191450.jpg, 22, 3, 1, 1.655 s
