Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000172778.jpg, 19, 5, 2, 3.520 s
000000172778.jpg, 19, 5, 3, 5.679 s
000000172778.jpg, 19, 5, 4, 5.831 s
'000000172778.jpg', 86.130
000000178020.jpg, 20, 1, 0, 59.945 s
000000178020.jpg, 20, 2, 0, 1.096 s
000000178020.jpg, 20, 2, 1, 4.672 s
000000178020.jpg, 20, 3, 0, 1.760 s
000000178020.jpg, 20, 3, 1, 1.112 s
000000178020.jpg, 20, 3, 2, 1.487 s
000000178020.jpg, 20, 4, 0, 1.135 s
000000178020.jpg, 20, 4, 1, 0.648 s
000000178020.jpg, 20, 4, 2, 0.880 s
000000178020.jpg, 20, 4, 3, 5.184 s
000000178020.jpg, 20, 5, 0, 1.320 s
000000178020.jpg, 20, 5, 1, 0.672 s
000000178020.jpg, 20, 5, 2, 0.608 s
000000178020.jpg, 20, 5, 3, 2.128 s
000000178020.jpg, 20, 5, 4, 2.824 s
'000000178020.jpg', 90.497
000000190647.jpg, 21, 1, 0, 4.961 s
000000190647.jpg, 21, 2, 0, 1.008 s
000000190647.jpg, 21, 2, 1, 8.328 s
000000190647.jpg, 21, 3, 0, 2.015 s
000000190647.jpg, 21, 3, 1, 1.608 s
000000190647.jpg, 21, 3, 2, 8.599 s
000000190647.jpg, 21, 4, 0, 1.656 s
000000190647.jpg, 21, 4, 1, 1.680 s
000000190647.jpg, 21, 4, 2, 2.848 s
000000190647.jpg, 21, 4, 3, 38.520 s
000000190647.jpg, 21, 4, 3, 41.608 s
000000190647.jpg, 21, 4, 3, 47.552 s
000000190647.jpg, 21, 4, 3, 50.048 s
000000190647.jpg, 21, 5, 0, 3.247 s
000000190647.jpg, 21, 5, 1, 2.288 s
000000190647.jpg, 21, 5, 2, 20.472 s
000000190647.jpg, 21, 5, 3, 16.104 s
000000190647.jpg, 21, 5, 4, 7.704 s
'000000190647.jpg', 140.570
000000191450.jpg, 22, 1, 0, 21.922 s
000000191450.jpg, 22, 1, 0, 28.410 s
000000191450.jpg, 22, 2, 0, 1.392 s
000000191450.jpg, 22, 2, 1, 6.335 s
000000191450.jpg, 22, 3, 0, 2.463 s
000000191450.jpg, 22, 3, 1, 2.343 s
000000191450.jpg, 22, 3, 2, 6.391 s
000000191450.jpg, 22, 4, 0, 2.927 s
000000191450.jpg, 22, 4, 1, 2.392 s
000000191450.jpg, 22, 4, 2, 7.984 s
000000191450.jpg, 22, 4, 3, 2.704 s
000000191450.jpg, 22, 5, 0, 3.376 s
000000191450.jpg, 22, 5, 1, 3.520 s
000000191450.jpg, 22, 5, 2, 2.544 s
000000191450.jpg, 22, 5, 3, 4.287 s
000000191450.jpg, 22, 5, 4, 8.343 s
000000191450.jpg, 22, 5, 4, 10.431 s
000000191450.jpg, 22, 5, 4, 10.895 s
000000191450.jpg, 22, 5, 4, 13.711 s
'000000191450.jpg', 103.044
000000201227.jpg, 23, 1, 0, 28.273 s
000000201227.jpg, 23, 2, 0, 4.511 s
000000201227.jpg, 23, 2, 1, 11.360 s
000000201227.jpg, 23, 3, 0, 2.567 s
000000201227.jpg, 23, 3, 1, 2.856 s
000000201227.jpg, 23, 3, 2, 3.951 s
000000201227.jpg, 23, 4, 0, 2.919 s
000000201227.jpg, 23, 4, 1, 1.952 s
000000201227.jpg, 23, 4, 2, 3.039 s
000000201227.jpg, 23, 4, 3, 3.942 s
000000201227.jpg, 23, 4, 3, 6.734 s
000000201227.jpg, 23, 5, 0, 7.895 s
000000201227.jpg, 23, 5, 1, 2.496 s
000000201227.jpg, 23, 5, 2, 2.872 s
000000201227.jpg, 23, 5, 3, 1.400 s
000000201227.jpg, 23, 5, 2, 3.993 s
000000201227.jpg, 23, 5, 3, 3.312 s
000000201227.jpg, 23, 5, 4, 5.456 s
'000000201227.jpg', 103.011
000000203107.jpg, 24, 1, 0, 22.112 s
000000203107.jpg, 24, 2, 0, 1.655 s
000000203107.jpg, 24, 2, 1, 29.928 s
000000203107.jpg, 24, 3, 0, 1.024 s
000000203107.jpg, 24, 3, 1, 0.728 s
000000203107.jpg, 24, 3, 2, 3.448 s
000000203107.jpg, 24, 4, 0, 0.992 s
000000203107.jpg, 24, 4, 1, 0.560 s
000000203107.jpg, 24, 4, 2, 1.616 s
000000203107.jpg, 24, 4, 3, 17.576 s
000000203107.jpg, 24, 5, 0, 1.295 s
000000203107.jpg, 24, 5, 1, 2.535 s
000000203107.jpg, 24, 5, 2, 7.175 s
000000203107.jpg, 24, 5, 3, 5.320 s
000000203107.jpg, 24, 5, 4, 4.032 s
'000000203107.jpg', 105.697
000000205461.jpg, 25, 1, 0, 43.913 s
000000205461.jpg, 25, 2, 0, 1.176 s
000000205461.jpg, 25, 2, 1, 4.039 s
000000205461.jpg, 25, 3, 0, 1.160 s
000000205461.jpg, 25, 3, 1, 0.808 s
000000205461.jpg, 25, 3, 2, 9.176 s
000000205461.jpg, 25, 4, 0, 2.208 s
000000205461.jpg, 25, 4, 1, 1.295 s
000000205461.jpg, 25, 4, 2, 2.104 s
000000205461.jpg, 25, 4, 3, 6.520 s
000000205461.jpg, 25, 5, 0, 1.831 s
000000205461.jpg, 25, 5, 1, 0.919 s
000000205461.jpg, 25, 5, 2, 2.312 s
000000205461.jpg, 25, 5, 3, 16.351 s
000000205461.jpg, 25, 5, 4, 8.008 s
'000000205461.jpg', 107.521
000000216415.jpg, 26, 1, 0, 33.208 s
000000216415.jpg, 26, 2, 0, 3.407 s
000000216415.jpg, 26, 2, 1, 0.103 s
000000216415.jpg, 26, 2, 1, 2.544 s
000000216415.jpg, 26, 3, 0, 1.927 s
000000216415.jpg, 26, 3, 1, 1.232 s
000000216415.jpg, 26, 3, 2, 7.104 s
000000216415.jpg, 26, 3, 2, 10.632 s
000000216415.jpg, 26, 4, 0, 2.383 s
000000216415.jpg, 26, 4, 1, 0.704 s
000000216415.jpg, 26, 4, 2, 3.488 s
000000216415.jpg, 26, 4, 3, 2.920 s
000000216415.jpg, 26, 5, 0, 2.680 s
000000216415.jpg, 26, 5, 1, 0.744 s
000000216415.jpg, 26, 5, 2, 5.384 s
000000216415.jpg, 26, 5, 3, 6.688 s
