Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000136811.jpg, 17, 4, 3, 10.352 s
000000136811.jpg, 17, 4, 3, 10.720 s
000000136811.jpg, 17, 5, 0, 1.742 s
000000136811.jpg, 17, 5, 1, 1.319 s
000000136811.jpg, 17, 5, 2, 2.231 s
000000136811.jpg, 17, 5, 2, 4.743 s
000000136811.jpg, 17, 5, 3, 1.935 s
000000136811.jpg, 17, 5, 4, 2.767 s
'000000136811.jpg', 56.787
000000149833.jpg, 18, 1, 0, 14.424 s
000000149833.jpg, 18, 2, 0, 3.416 s
000000149833.jpg, 18, 2, 1, 10.832 s
000000149833.jpg, 18, 3, 0, 0.799 s
000000149833.jpg, 18, 3, 1, 1.064 s
000000149833.jpg, 18, 3, 2, 6.552 s
000000149833.jpg, 18, 4, 0, 2.023 s
000000149833.jpg, 18, 4, 1, 2.519 s
000000149833.jpg, 18, 4, 2, 2.207 s
000000149833.jpg, 18, 4, 3, 4.863 s
000000149833.jpg, 18, 4, 3, 8.119 s
000000149833.jpg, 18, 4, 3, 8.904 s
000000149833.jpg, 18, 4, 3, 8.920 s
000000149833.jpg, 18, 4, 3, 8.991 s
000000149833.jpg, 18, 5, 0, 1.326 s
000000149833.jpg, 18, 5, 1, 0.679 s
000000149833.jpg, 18, 5, 2, 1.623 s
000000149833.jpg, 18, 5, 3, 4.472 s
000000149833.jpg, 18, 5, 4, 6.376 s
'000000149833.jpg', 73.778
000000172778.jpg, 19, 1, 0, 7.065 s
000000172778.jpg, 19, 1, 0, 17.305 s
000000172778.jpg, 19, 2, 0, 1.256 s
000000172778.jpg, 19, 2, 1, 2.655 s
000000172778.jpg, 19, 3, 0, 0.847 s
000000172778.jpg, 19, 3, 1, 3.912 s
000000172778.jpg, 19, 4, 0, 2.510 s
000000172778.jpg, 19, 4, 1, 1.568 s
000000172778.jpg, 19, 4, 2, 3.504 s
000000172778.jpg, 19, 4, 2, 1.857 s
000000172778.jpg, 19, 4, 3, 1.392 s
000000172778.jpg, 19, 4, 3, 4.040 s
000000172778.jpg, 19, 5, 0, 6.614 s
000000172778.jpg, 19, 5, 1, 7.847 s
000000172778.jpg, 19, 5, 1, 2.864 s
000000172778.jpg, 19, 5, 2, 7.623 s
000000172778.jpg, 19, 5, 3, 5.959 s
000000172778.jpg, 19, 5, 4, 2.935 s
'000000172778.jpg', 94.946
000000178020.jpg, 20, 1, 0, 23.984 s
000000178020.jpg, 20, 2, 0, 7.791 s
000000178020.jpg, 20, 2, 1, 13.103 s
000000178020.jpg, 20, 3, 0, 3.159 s
000000178020.jpg, 20, 3, 1, 1.694 s
000000178020.jpg, 20, 3, 0, 3.576 s
000000178020.jpg, 20, 3, 1, 3.583 s
000000178020.jpg, 20, 3, 2, 3.727 s
000000178020.jpg, 20, 3, 2, 11.375 s
000000178020.jpg, 20, 4, 0, 1.823 s
000000178020.jpg, 20, 4, 1, 1.975 s
000000178020.jpg, 20, 4, 2, 5.047 s
000000178020.jpg, 20, 4, 3, 3.063 s
000000178020.jpg, 20, 5, 0, 1.998 s
000000178020.jpg, 20, 5, 1, 4.455 s
000000178020.jpg, 20, 5, 2, 2.583 s
000000178020.jpg, 20, 5, 3, 1.551 s
000000178020.jpg, 20, 5, 4, 1.695 s
'000000178020.jpg', 102.041
000000190647.jpg, 21, 1, 0, 24.961 s
000000190647.jpg, 21, 2, 0, 2.863 s
000000190647.jpg, 21, 2, 1, 16.111 s
000000190647.jpg, 21, 3, 0, 2.807 s
000000190647.jpg, 21, 3, 1, 2.071 s
000000190647.jpg, 21, 3, 1, 4.840 s
000000190647.jpg, 21, 3, 2, 5.752 s
000000190647.jpg, 21, 4, 0, 3.495 s
000000190647.jpg, 21, 4, 1, 2.983 s
000000190647.jpg, 21, 4, 2, 6.903 s
000000190647.jpg, 21, 4, 3, 7.327 s
000000190647.jpg, 21, 5, 0, 2.718 s
000000190647.jpg, 21, 5, 0, 1.160 s
000000190647.jpg, 21, 5, 1, 1.856 s
000000190647.jpg, 21, 5, 2, 1.328 s
000000190647.jpg, 21, 5, 3, 7.320 s
000000190647.jpg, 21, 5, 4, 1.495 s
'000000190647.jpg', 110.642
000000191450.jpg, 22, 1, 0, 21.665 s
000000191450.jpg, 22, 1, 0, 22.050 s
000000191450.jpg, 22, 2, 0, 18.486 s
000000191450.jpg, 22, 2, 1, 7.207 s
000000191450.jpg, 22, 3, 0, 4.223 s
000000191450.jpg, 22, 3, 1, 3.152 s
000000191450.jpg, 22, 3, 2, 34.608 s
000000191450.jpg, 22, 4, 0, 2.991 s
000000191450.jpg, 22, 4, 1, 2.247 s
000000191450.jpg, 22, 4, 2, 7.407 s
000000191450.jpg, 22, 4, 3, 1.048 s
000000191450.jpg, 22, 5, 0, 34.758 s
000000191450.jpg, 22, 5, 1, 8.735 s
000000191450.jpg, 22, 5, 2, 6.247 s
000000191450.jpg, 22, 5, 3, 5.191 s
000000191450.jpg, 22, 5, 4, 3.472 s
000000191450.jpg, 22, 5, 4, 3.912 s
000000191450.jpg, 22, 5, 4, 4.632 s
'000000191450.jpg', 178.067
000000201227.jpg, 23, 1, 0, 7.528 s
000000201227.jpg, 23, 2, 0, 12.248 s
000000201227.jpg, 23, 2, 1, 3.016 s
000000201227.jpg, 23, 3, 0, 1.847 s
000000201227.jpg, 23, 3, 1, 0.760 s
000000201227.jpg, 23, 3, 2, 0.558 s
000000201227.jpg, 23, 4, 0, 0.911 s
000000201227.jpg, 23, 4, 1, 0.464 s
000000201227.jpg, 23, 4, 2, 0.574 s
000000201227.jpg, 23, 4, 3, 2.415 s
000000201227.jpg, 23, 5, 0, 1.814 s
000000201227.jpg, 23, 5, 1, 0.608 s
000000201227.jpg, 23, 5, 2, 0.608 s
000000201227.jpg, 23, 5, 3, 2.055 s
000000201227.jpg, 23, 5, 4, 4.192 s
'000000201227.jpg', 45.506
000000203107.jpg, 24, 1, 0, 12.832 s
000000203107.jpg, 24, 2, 0, 2.471 s
000000203107.jpg, 24, 2, 1, 2.472 s
000000203107.jpg, 24, 3, 0, 0.983 s
000000203107.jpg, 24, 3, 1, 0.543 s
000000203107.jpg, 24, 3, 2, 8.367 s
000000203107.jpg, 24, 4, 0, 1.895 s
000000203107.jpg, 24, 4, 1, 0.488 s
000000203107.jpg, 24, 4, 2, 2.479 s
000000203107.jpg, 24, 4, 3, 5.888 s
000000203107.jpg, 24, 5, 0, 5.791 s
000000203107.jpg, 24, 5, 1, 5.983 s
000000203107.jpg, 24, 5, 2, 5.223 s
000000203107.jpg, 24, 5, 2, 3.392 s
000000203107.jpg, 24, 5, 3, 6.086 s
000000203107.jpg, 24, 5, 4, 3.064 s
'000000203107.jpg', 78.642
000000205461.jpg, 25, 1, 0, 9.057 s
000000205461.jpg, 25, 1, 0, 12.033 s
000000205461.jpg, 25, 1, 0, 13.273 s
000000205461.jpg, 25, 2, 0, 1.344 s
000000205461.jpg, 25, 2, 1, 6.391 s
000000205461.jpg, 25, 3, 0, 1.079 s
000000205461.jpg, 25, 3, 1, 1.056 s
000000205461.jpg, 25, 3, 2, 5.478 s
000000205461.jpg, 25, 4, 0, 2.775 s
000000205461.jpg, 25, 4, 1, 1.887 s
000000205461.jpg, 25, 4, 2, 4.703 s
000000205461.jpg, 25, 4, 3, 6.991 s
000000205461.jpg, 25, 4, 3, 10.135 s
000000205461.jpg, 25, 4, 3, 11.520 s
000000205461.jpg, 25, 4, 3, 11.983 s
000000205461.jpg, 25, 5, 0, 10.919 s
000000205461.jpg, 25, 5, 0, 1.911 s
000000205461.jpg, 25, 5, 1, 3.303 s
000000205461.jpg, 25, 5, 2, 3.198 s
000000205461.jpg, 25, 5, 3, 6.216 s
000000205461.jpg, 25, 5, 4, 3.207 s
'000000205461.jpg', 97.387
000000216415.jpg, 26, 1, 0, 29.433 s
000000216415.jpg, 26, 2, 0, 0.896 s
000000216415.jpg, 26, 2, 1, 3.934 s
000000216415.jpg, 26, 3, 0, 0.847 s
000000216415.jpg, 26, 3, 1, 0.471 s
000000216415.jpg, 26, 3, 2, 10.848 s
000000216415.jpg, 26, 4, 0, 2.583 s
000000216415.jpg, 26, 4, 1, 1.807 s
000000216415.jpg, 26, 4, 0, 4.073 s
000000216415.jpg, 26, 4, 1, 3.272 s
000000216415.jpg, 26, 4, 2, 3.287 s
000000216415.jpg, 26, 4, 3, 0.079 s
000000216415.jpg, 26, 4, 3, 5.584 s
000000216415.jpg, 26, 5, 0, 1.327 s
000000216415.jpg, 26, 5, 1, 1.248 s
000000216415.jpg, 26, 5, 2, 1.415 s
000000216415.jpg, 26, 5, 3, 0.711 s
000000216415.jpg, 26, 5, 4, 4.320 s
'000000216415.jpg', 83.217
000000224342.jpg, 27, 1, 0, 31.343 s
000000224342.jpg, 27, 1, 0, 33.927 s
000000224342.jpg, 27, 2, 0, 1.791 s
000000224342.jpg, 27, 2, 1, 1.737 s
000000224342.jpg, 27, 3, 0, 1.431 s
000000224342.jpg, 27, 3, 1, 0.567 s
000000224342.jpg, 27, 3, 2, 5.567 s
000000224342.jpg, 27, 4, 0, 1.670 s
000000224342.jpg, 27, 4, 1, 0.343 s
000000224342.jpg, 27, 4, 2, 1.127 s
000000224342.jpg, 27, 4, 3, 1.215 s
000000224342.jpg, 27, 5, 0, 0.878 s
000000224342.jpg, 27, 5, 1, 0.431 s
000000224342.jpg, 27, 5, 2, 0.343 s
000000224342.jpg, 27, 5, 3, 4.127 s
000000224342.jpg, 27, 5, 4, 9.263 s
'000000224342.jpg', 71.768
000000231512.jpg, 28, 1, 0, 33.546 s
000000231512.jpg, 28, 2, 0, 2.095 s
000000231512.jpg, 28, 2, 1, 0.992 s
000000231512.jpg, 28, 3, 0, 0.879 s
000000231512.jpg, 28, 3, 1, 0.486 s
000000231512.jpg, 28, 3, 2, 9.255 s
000000231512.jpg, 28, 4, 0, 10.718 s
000000231512.jpg, 28, 4, 1, 6.080 s
000000231512.jpg, 28, 4, 2, 9.992 s
000000231512.jpg, 28, 4, 3, 3.487 s
000000231512.jpg, 28, 5, 0, 6.919 s
000000231512.jpg, 28, 5, 1, 1.535 s
000000231512.jpg, 28, 5, 2, 5.567 s
000000231512.jpg, 28, 5, 3, 4.191 s
000000231512.jpg, 28, 5, 4, 1.279 s
'000000231512.jpg', 103.620
000000255610.jpg, 29, 1, 0, 8.739 s
000000255610.jpg, 29, 2, 0, 0.655 s
000000255610.jpg, 29, 2, 1, 0.488 s
000000255610.jpg, 29, 3, 0, 1.303 s
000000255610.jpg, 29, 3, 1, 0.439 s
000000255610.jpg, 29, 3, 2, 0.360 s
